Chr 	PhysPos	GenPos	PhysStart	PhysEnd	GenStart	GenEnd	3PCLR.Anc	3PCLR.Anc.S	3PCLR.A	3PCLR.A.S	3PCLR.B	3PCLR.B.S	XPCLRAC	XPCLRAC.S	XPCLRBC	XPCLRBC.S
23 	681144	0.00653898	550628	811203	0.00528603	0.00778755	2.03545e-09	1e-06	6.1387e-08	1e-06	5.60906	0.0001	5.78175e-08	1e-06	21.108	0.001
23 	685903	0.00658467	555721	816318	0.00533492	0.00783665	4.66893e-06	1e-05	0	1e-08	6.33184e-05	1e-05	0	1e-08	0.892622	0.0001
23 	691093	0.00663449	561150	821291	0.00538704	0.00788439	8.58024	0.001	4.76368	0.001	0	1e-08	12.025	0.001	0.57285	0.01
23 	694622	0.00666837	564397	824896	0.00541821	0.007919	36.8758	0.01	0.515974	0.0001	0.488628	0.0001	69.6218	0.01	11.2143	0.001
23 	697045	0.00669163	567019	827003	0.00544338	0.00793923	48.9488	0.01	0.215144	0.0001	0	1e-08	31.9345	0.01	31.241	0.01
23 	699666	0.00671679	569385	829629	0.0054661	0.00796444	13.2716	0.001	-2.27374e-13	1e-08	0.541041	0.0001	9.52293	0.001	24.3144	0.01
23 	703205	0.00675077	572562	833251	0.0054966	0.00799921	5.46165	0.001	-4.54747e-13	1e-08	2.03989	0.0001	0.5682	1e-05	6.75255	0.01
23 	707355	0.00679061	577138	837301	0.00554052	0.00803809	76.9432	0.01	-4.54747e-13	1e-08	5.30274	0.001	12.6832	0.01	86.9139	0.01
23 	710319	0.00681906	579680	840580	0.00556493	0.00806957	85.8939	0.01	18.5772	0.001	0	1e-08	60.4751	0.01	4.35397	0.001
23 	713322	0.00684789	583178	843518	0.00559851	0.00809777	34.1888	0.001	3.72929	0.0001	0.901918	0.0001	20.3315	0.001	11.3461	0.001
23 	715679	0.00687052	586413	845969	0.00562956	0.0081213	71.7887	0.01	3.21485	0.0001	0.0477833	1e-05	31.6031	0.01	18.3819	0.001
23 	718939	0.00690181	588306	849053	0.00564774	0.00815091	2.18089	0.0001	2.12787	0.0001	0	1e-08	13.0429	0.001	8.51879	0.01
23 	722949	0.00694031	592585	853135	0.00568882	0.0081901	0.148455	1e-05	0	1e-08	0.35787	1e-05	0	1e-08	2.26812	0.0001
23 	725228	0.00696219	594777	855464	0.00570986	0.00821245	-2.27374e-13	1e-08	0.0164512	1e-05	1.13942	0.0001	0	1e-08	49.9749	0.01
23 	728664	0.00699517	598319	858791	0.00574386	0.00824439	46.6228	0.01	3.48869	0.001	9.47361	0.001	35.2168	0.01	98.7981	0.01
23 	732197	0.00702909	601975	862653	0.00577896	0.00828147	118.919	0.01	1.71041	0.001	7.43301	0.001	58.5493	0.01	131.185	0.01
23 	737904	0.00708388	607620	868257	0.00583315	0.00833527	84.4733	0.01	0.668458	0.0001	13.2836	0.001	3.76637	0.001	79.2433	0.01
23 	742496	0.00712796	612104	872699	0.0058762	0.00837791	100.816	0.01	1.57182	0.0001	3.53465	0.0001	69.0313	0.01	109.626	0.01
23 	747475	0.00717576	617298	877632	0.00592606	0.00842527	120.232	0.01	0.411332	0.0001	16.12	0.01	50.1279	0.01	135.911	0.01
23 	753225	0.00723096	623040	883773	0.00598118	0.00848422	131.014	0.01	6.41607	0.0001	4.57688	0.001	77.7086	0.01	112.691	0.01
23 	758049	0.00727727	627814	888139	0.00602701	0.00852613	80.3465	0.01	4.49615	0.001	20.8704	0.01	20.6318	0.001	141.436	0.01
23 	762929	0.00732412	631665	893017	0.00606398	0.00857296	59.3071	0.01	3.20103	0.001	15.5221	0.001	23.6751	0.01	143.403	0.01
23 	765917	0.0073528	635696	896485	0.00610268	0.00860626	125.664	0.01	0.294597	1e-05	5.0752	0.0001	27.0721	0.01	100.984	0.01
23 	769851	0.00739057	639768	900044	0.00614177	0.00864042	33.7363	0.01	-2.27374e-13	1e-08	3.38061	0.0001	0.146698	1e-05	104.174	0.01
23 	771946	0.00741068	642013	902186	0.00616332	0.00866099	40.3233	0.01	0	1e-08	21.7728	0.001	0.891722	0.0001	141.438	0.01
23 	776197	0.00745149	645961	906152	0.00620123	0.00869906	54.6464	0.01	3.57598	0.001	3.50096	0.01	13.4672	0.001	73.3225	0.01
23 	782563	0.0075126	652292	912791	0.006262	0.00876279	54.1253	0.01	2.56998	0.0001	2.29793	0.0001	5.59935	0.0001	73.5172	0.01
23 	785901	0.00754465	655441	916176	0.00629223	0.00879529	81.1815	0.01	0.557973	0.001	10.3002	0.001	9.42047	0.001	98.5951	0.01
23 	793743	0.00761993	663327	924086	0.00636794	0.00887123	66.2535	0.01	2.80714	0.001	8.27154	0.001	8.19989	0.001	79.3552	0.01
23 	797435	0.00765538	667403	927818	0.00640707	0.00890705	2.52306	0.001	-2.27374e-13	1e-08	1.46421	0.001	0	1e-08	51.4925	0.01
23 	799449	0.00767471	669276	929669	0.00642505	0.00892482	24.2771	0.01	0.620002	0.0001	0.74268	0.0001	11.023	0.001	48.152	0.01
23 	802587	0.00770484	672711	932766	0.00645803	0.00895455	0.94532	0.0001	-2.27374e-13	1e-08	0	1e-08	0.534696	0.0001	38.9245	0.01
23 	804758	0.00772568	674788	935076	0.00647796	0.00897673	1.83662	0.0001	0.0691922	1e-05	2.02437	0.0001	0.0783318	1e-05	3.41198	0.0001
23 	806527	0.00774266	676274	936657	0.00649223	0.00899191	15.1015	0.001	0.742012	0.0001	11.9854	0.001	1.27598	0.0001	63.7686	0.01
23 	808576	0.00776233	678754	938921	0.00651604	0.00901364	4.1688	0.001	-4.54747e-13	1e-08	0.987573	0.0001	0.647007	0.0001	1.64387	0.0001
23 	812610	0.00780106	682323	942506	0.0065503	0.00904806	59.2256	0.01	1.44963	0.0001	41.7912	0.01	10.5691	0.001	101.866	0.01
23 	817169	0.00784482	686911	947357	0.00659435	0.00909463	36.089	0.01	2.32106	0.0001	2.14039	0.0001	13.1687	0.001	15.4652	0.001
23 	820481	0.00787662	689578	951088	0.00661995	0.00913044	1.65725	0.0001	0	1e-08	0	1e-08	1.22431	0.001	7.26126	0.01
23 	824137	0.00791172	693852	954560	0.00666098	0.00916378	58.2384	0.01	3.7511	0.0001	3.95513	0.0001	16.1804	0.001	18.8573	0.001
23 	829577	0.00796394	699666	959087	0.00671679	0.00920724	81.6365	0.01	8.33214	0.001	15.0153	0.001	19.6388	0.001	28.4168	0.01
23 	832740	0.0079943	702643	963183	0.00674537	0.00924656	20.0925	0.001	1.74249	0.0001	2.02731	0.0001	4.92022	0.001	21.9067	0.001
23 	837301	0.00803809	707166	967665	0.00678879	0.00928958	15.6338	0.01	0.168083	0.0001	13.3245	0.001	4.29977	0.001	79.8025	0.01
23 	841335	0.00807682	711253	971358	0.00682803	0.00932504	1.89621	0.0001	0.240177	1e-05	4.978	0.0001	0.28381	1e-05	60.5288	0.01
23 	842747	0.00809037	712552	972876	0.0068405	0.00933961	26.0682	0.001	1.21193	0.0001	10.0498	0.001	15.5779	0.001	23.5114	0.001
23 	846290	0.00812438	715989	976438	0.00687349	0.0093738	13.666	0.001	2.12653	0.001	7.21093	0.001	10.4049	0.001	15.3605	0.001
23 	848919	0.00814962	718865	979051	0.0069011	0.00939889	16.2277	0.001	1.35494	0.0001	2.84918	0.0001	7.40827	0.001	16.521	0.001
23 	851774	0.00817703	721661	981911	0.00692795	0.00942635	3.80115	0.0001	1.45245	0.0001	1.62717	0.0001	3.39134	0.0001	3.42232	0.0001
23 	853135	0.0081901	722949	982896	0.00694031	0.0094358	0.462646	0.0001	0.372117	0.0001	0	1e-08	0.530806	0.0001	0.302258	0.0001
23 	856002	0.00821762	725705	986201	0.00696677	0.00946753	0.652204	1e-05	0.66939	1e-05	0.246708	1e-05	0.697302	1e-05	0.542706	1e-05
23 	857178	0.00822891	726946	987453	0.00697868	0.00947955	1.34874	0.0001	1.2242	0.0001	0.393197	0.0001	1.32945	0.0001	1.24695	0.0001
23 	861795	0.00827323	731713	991946	0.00702444	0.00952268	4.98267e-08	1e-05	-4.54747e-13	1e-08	1.80992e-08	1e-05	4.12123e-08	1e-05	2.03519	0.0001
23 	868257	0.00833527	737904	998460	0.00708388	0.00958522	7.90522	0.001	0.370855	1e-05	2.95511	0.0001	1.33946	0.001	3.56198	0.0001
23 	871777	0.00836906	741743	1.00209e+06	0.00712073	0.0096201	1.12981	0.0001	1.38535	0.0001	0	1e-08	1.68253	0.0001	0	1e-08
23 	873782	0.00838831	743304	1.004e+06	0.00713572	0.00963843	18.5884	0.001	1.55085	0.0001	8.95595	0.001	7.08671	0.001	15.643	0.001
23 	877632	0.00842527	747475	1.00776e+06	0.00717576	0.00967451	6.2326	0.001	2.7973	0.001	0.111625	0.001	5.07115	0.001	5.86737	0.001
23 	881094	0.0084585	751463	1.01134e+06	0.00721404	0.00970884	-2.27374e-13	1e-08	0.0307786	0.0001	0	1e-08	0.0101189	0.0001	0	1e-08
23 	885775	0.00850344	755684	1.01607e+06	0.00725457	0.00975429	4.12725	0.0001	4.98634	0.0001	0.195246	0.0001	8.46198	0.0001	0.000342422	1e-05
23 	890599	0.00854975	760280	1.02084e+06	0.00729869	0.00980009	78.7648	0.01	2.03269	0.001	8.21363	0.001	11.2374	0.001	48.7139	0.01
23 	894804	0.00859012	764329	1.02498e+06	0.00733756	0.00983977	1.09837	0.0001	1.67047	0.001	0.88202	0.0001	6.41069	0.001	16.1864	0.01
23 	897868	0.00861953	768112	1.02794e+06	0.00737388	0.0098682	0.124299	1e-05	2.80951	0.0001	1.31248	0.001	12.2146	0.001	16.9811	0.01
23 	900599	0.00864575	770217	1.03101e+06	0.00739408	0.00989772	5.29618	0.001	0.919139	0.0001	19.9431	0.001	3.97392	0.0001	23.1009	0.001
23 	903453	0.00867315	773558	1.03386e+06	0.00742616	0.00992504	14.6876	0.001	-4.54747e-13	1e-08	4.26539	0.0001	-1.13687e-13	1e-08	25.9974	0.01
23 	906152	0.00869906	776197	1.03624e+06	0.00745149	0.0099479	5.41868	0.001	0.841314	0.0001	15.6552	0.001	1.6707	0.0001	21.3001	0.001
23 	909752	0.00873362	779257	1.04e+06	0.00748087	0.00998403	-4.54747e-13	1e-08	4.41415e-05	1e-05	17.4959	0.001	0	1e-08	47.0969	0.01
23 	911435	0.00874978	781158	1.0413e+06	0.00749912	0.00999653	0.0164072	1e-05	0.301985	0.0001	1.65779	0.0001	0.0722172	1e-05	0	1e-08
23 	912801	0.00876289	782563	1.04324e+06	0.0075126	0.0100151	0.0393478	0.0001	2.63585	0.0001	9.63962	0.001	2.22281	0.0001	10.302	0.001
23 	915799	0.00879167	785901	1.04603e+06	0.00754465	0.0100419	1.73307	0.0001	-2.27374e-13	1e-08	8.86104	0.001	0.486277	0.0001	3.1307	0.0001
23 	917256	0.00880566	786898	1.04748e+06	0.00755422	0.0100558	-4.54747e-13	1e-08	-4.54747e-13	1e-08	0.0490479	1e-05	0	1e-08	0.0730725	1e-05
23 	918831	0.00882078	788631	1.04861e+06	0.00757086	0.0100667	62.9053	0.01	-4.54747e-13	1e-08	0.730234	0.0001	0	1e-08	72.1591	0.01
23 	920993	0.00884153	789683	1.05075e+06	0.00758096	0.0100872	8.76135	0.001	0.00465453	1e-05	6.4791	0.001	7.55741	0.001	15.6757	0.001
23 	926377	0.00889322	796165	1.0568e+06	0.00764318	0.0101452	0.0113125	0.0001	-4.54747e-13	1e-08	0	1e-08	0	1e-08	0.00875643	0.0001
23 	929455	0.00892277	799259	1.05938e+06	0.00767289	0.01017	1.23165	0.0001	0.0704673	0.0001	0.196542	0.0001	0.902998	0.0001	0.885792	0.0001
23 	930998	0.00893758	800929	1.06168e+06	0.00768892	0.0101921	27.6871	0.01	0.428785	1e-05	1.36548	0.0001	2.99948	0.0001	18.0533	0.01
23 	933498	0.00896158	803181	1.06354e+06	0.00771054	0.01021	75.713	0.01	3.65545	0.001	44.0974	0.01	7.37434	0.001	111.839	0.01
23 	936006	0.00898566	805809	1.06558e+06	0.00773577	0.0102296	0.282545	0.0001	-4.54747e-13	1e-08	0	1e-08	0.144817	0.0001	0.206268	0.0001
23 	939074	0.00901511	808576	1.06898e+06	0.00776233	0.0102622	6.71008e-06	1e-05	-4.54747e-13	1e-08	0	1e-08	8.99477e-06	1e-05	7.46675e-06	1e-05
23 	941150	0.00903504	811203	1.07127e+06	0.00778755	0.0102842	8.68796	0.01	0	1e-08	1.26614	0.001	0	1e-08	78.7386	0.01
23 	947191	0.00909303	817169	1.07744e+06	0.00784482	0.0103434	2.00759	0.0001	0	1e-08	2.34974	0.001	1.18278	0.0001	8.2563	0.001
23 	949309	0.00911337	819195	1.07955e+06	0.00786427	0.0103637	61.7037	0.01	3.22332	0.001	4.97712	0.001	11.5728	0.001	85.7211	0.01
23 	954786	0.00916595	824575	1.08501e+06	0.00791592	0.0104161	30.9526	0.01	0	1e-08	0.567529	0.001	2.12059	0.001	23.8533	0.01
23 	963183	0.00924656	833106	1.09368e+06	0.00799782	0.0104994	15.0767	0.001	6.65371	0.001	0	1e-08	11.4035	0.001	32.455	0.01
23 	967993	0.00929273	837938	1.09824e+06	0.0080442	0.0105431	102.519	0.01	3.36833	0.001	24.7477	0.01	65.4297	0.01	89.2594	0.01
23 	972876	0.00933961	842634	1.1033e+06	0.00808929	0.0105917	19.6547	0.001	0.204816	0.0001	18.9109	0.001	6.31153	0.001	82.489	0.01
23 	976199	0.00937151	845969	1.10665e+06	0.0081213	0.0106238	11.4191	0.001	0	1e-08	10.1834	0.001	0.467893	0.0001	47.8986	0.01
23 	978998	0.00939838	848919	1.10949e+06	0.00814962	0.0106511	14.4682	0.001	0.844299	0.0001	18.5891	0.001	0.0245654	0.0001	60.5722	0.01
23 	981809	0.00942537	851547	1.11164e+06	0.00817485	0.0106717	78.3992	0.01	7.28415	0.001	6.7235	0.001	16.7745	0.001	80.901	0.01
23 	986234	0.00946785	856002	1.11639e+06	0.00821762	0.0107174	38.2544	0.001	10.1754	0.001	13.5216	0.001	32.6316	0.001	56.7864	0.01
23 	990261	0.00950651	860500	1.12038e+06	0.0082608	0.0107557	2.45598	0.001	-4.54747e-13	1e-08	19.4341	0.01	0	1e-08	114.573	0.01
23 	992833	0.0095312	862653	1.12294e+06	0.00828147	0.0107802	4.54958	0.0001	0.158205	1e-05	0.172423	1e-05	0.340725	1e-05	51.5141	0.01
23 	994258	0.00954488	863863	1.12446e+06	0.00829308	0.0107948	3.79011	0.0001	0	1e-08	1.07487	1e-05	1.38127	1e-05	4.59423	0.0001
23 	997570	0.00957667	867936	1.1272e+06	0.00833219	0.0108211	25.9706	0.001	1.00087	0.0001	2.27294	0.0001	13.2329	0.001	42.8783	0.001
23 	1.00115e+06	0.00961103	870920	1.13192e+06	0.00836083	0.0108665	6.32501	1e-05	1.50747	1e-05	1.79336	1e-05	6.70391	1e-05	7.51331	1e-05
23 	1.00226e+06	0.00962168	872134	1.13247e+06	0.00837249	0.0108717	36.6549	0.001	2.29515	0.0001	2.36849	0.0001	28.6161	0.001	36.6953	0.001
23 	1.00373e+06	0.0096358	873782	1.13411e+06	0.00838831	0.0108875	97.3398	0.01	14.4596	0.001	13.6057	0.001	48.047	0.01	40.5292	0.01
23 	1.00577e+06	0.00965535	875135	1.13598e+06	0.0084013	0.0109054	19.2905	0.001	10.9309	0.001	17.6248	0.001	17.2644	0.001	32.1777	0.001
23 	1.00944e+06	0.00969065	879354	1.13943e+06	0.0084418	0.0109385	59.1025	0.01	18.5205	0.001	10.838	0.001	41.1702	0.01	73.0092	0.01
23 	1.01258e+06	0.00972072	882416	1.14241e+06	0.00847119	0.0109671	0.693907	1e-05	0.367904	1e-05	2.26879	0.0001	0.644002	1e-05	32.5241	0.01
23 	1.01349e+06	0.00972948	882907	1.14363e+06	0.00847591	0.0109788	34.8672	0.001	12.9002	0.001	2.34771	0.001	31.8849	0.001	30.7674	0.001
23 	1.01566e+06	0.00975038	885775	1.14609e+06	0.00850344	0.0110024	24.1967	0.001	2.15733	0.001	9.83995	0.001	18.8762	0.001	55.5503	0.01
23 	1.01924e+06	0.00978471	888997	1.14952e+06	0.00853437	0.0110354	1.63519e-05	1e-05	3.97194	0.0001	40.1573	0.01	3.44072	0.0001	90.1349	0.01
23 	1.02361e+06	0.00982663	893017	1.15374e+06	0.00857296	0.0110759	0.962193	1e-05	0.427597	1e-05	0.461046	1e-05	0.871452	1e-05	0.879773	1e-05
23 	1.02823e+06	0.00987098	898073	1.15878e+06	0.0086215	0.0111243	122.063	0.01	6.16026	0.001	12.3453	0.01	70.8635	0.01	99.9182	0.01
23 	1.03187e+06	0.00990593	902014	1.16238e+06	0.00865933	0.0111588	108.711	0.01	6.52534	0.001	6.59006	0.001	67.4512	0.01	59.9612	0.01
23 	1.03619e+06	0.00994746	906066	1.16611e+06	0.00869823	0.0111947	99.1998	0.01	2.73233	0.0001	3.01421	0.0001	77.0926	0.01	19.8715	0.001
23 	1.0394e+06	0.00997823	909392	1.16944e+06	0.00873016	0.0112267	118.616	0.01	2.16134	0.0001	2.81166	0.0001	48.8649	0.01	82.2101	0.01
23 	1.04324e+06	0.0100151	912801	1.17341e+06	0.00876289	0.0112647	128.006	0.01	0.662149	0.001	7.10193	0.001	96.1887	0.01	88.5289	0.01
23 	1.04748e+06	0.0100558	917256	1.17771e+06	0.00880566	0.011306	57.7913	0.01	0.366992	0.0001	7.84105e-08	1e-05	15.123	0.01	8.83421e-08	1e-05
23 	1.05178e+06	0.0100971	921635	1.18163e+06	0.0088477	0.0113437	85.2661	0.01	8.57618	0.001	2.11197	0.0001	66.2434	0.01	48.8115	0.01
23 	1.05601e+06	0.0101377	925922	1.18641e+06	0.00888885	0.0113895	77.6118	0.01	2.28549	0.001	6.9886	0.001	29.298	0.01	21.2842	0.01
23 	1.06354e+06	0.01021	933498	1.19395e+06	0.00896158	0.011462	107.159	0.01	0.789127	0.0001	12.9818	0.001	74.0151	0.01	117.06	0.01
23 	1.06836e+06	0.0102562	937470	1.19828e+06	0.00899971	0.0115035	-2.27374e-13	1e-08	0.0528586	0.0001	0	1e-08	0.0106673	0.0001	0	1e-08
23 	1.07232e+06	0.0102943	941863	1.19989e+06	0.00904188	0.011519	0.69322	1e-05	0.234625	1e-05	0	1e-08	0.811427	1e-05	0.311365	1e-05
23 	1.07403e+06	0.0103107	944201	1.19989e+06	0.00906433	0.011519	17.0278	0.01	0.366556	0.0001	0	1e-08	26.7331	0.01	1.1361	0.01
23 	1.07744e+06	0.0103434	947191	1.19989e+06	0.00909303	0.011519	14.1945	0.001	7.20166	0.001	0	1e-08	14.5033	0.001	3.5909	0.001
23 	1.08071e+06	0.0103748	951088	1.19989e+06	0.00913044	0.011519	0.638744	0.001	-2.27374e-13	1e-08	0	1e-08	3.87843e-09	1e-05	1.58047e-09	1e-05
23 	1.08304e+06	0.0103971	952972	1.19989e+06	0.00914853	0.011519	1.75571	0.0001	0.873765	0.0001	0	1e-08	1.84853	0.0001	3.62272	0.001
23 	1.08548e+06	0.0104206	955448	1.19989e+06	0.0091723	0.011519	6.23771	0.0001	0.146065	1e-05	2.72854	0.0001	3.97374	0.0001	5.67834	0.0001
23 	1.08907e+06	0.0104551	959087	1.19989e+06	0.00920724	0.011519	0.418663	0.0001	0	1e-08	1.10402	0.0001	0	1e-08	1.19321	0.0001
23 	1.0942e+06	0.0105043	964119	1.19989e+06	0.00925554	0.011519	0.968219	0.0001	1.44625	0.0001	0	1e-08	9.02802	0.001	1.60128e-07	1e-05
23 	1.09826e+06	0.0105433	968079	1.19989e+06	0.00929356	0.011519	17.3571	0.01	5.11595	0.0001	24.7252	0.01	8.42036	0.0001	100.466	0.01
23 	1.09983e+06	0.0105584	969678	1.19989e+06	0.00930891	0.011519	3.44285	0.0001	2.78297	0.0001	0.266033	0.0001	5.38861	0.0001	0.199079	0.0001
23 	1.1016e+06	0.0105753	971358	1.19989e+06	0.00932504	0.011519	23.2387	0.001	5.42656	0.001	9.63246	0.001	20.2068	0.001	60.9452	0.01
23 	1.10665e+06	0.0106238	976438	1.19989e+06	0.0093738	0.011519	11.115	0.001	0.157005	0.0001	0.937503	0.0001	5.5045	0.001	1.06759	0.0001
23 	1.10988e+06	0.0106549	979829	1.19989e+06	0.00940636	0.011519	6.61089	0.001	-4.54747e-13	1e-08	1.78739	0.0001	3.40974	0.001	1.74601	0.0001
23 	1.11386e+06	0.0106931	983837	1.19989e+06	0.00944484	0.011519	12.2762	0.001	5.20745	0.001	1.03184	0.0001	13.6562	0.001	1.61279	0.0001
23 	1.11667e+06	0.0107201	986492	1.19989e+06	0.00947032	0.011519	64.5714	0.01	4.47053	0.001	7.33545	0.001	19.6223	0.01	30.4309	0.01
23 	1.11865e+06	0.010739	988177	1.19989e+06	0.0094865	0.011519	7.64235	0.001	2.36185	0.0001	1.56282	0.0001	21.1836	0.001	7.45603	0.001
23 	1.12066e+06	0.0107583	990446	1.19989e+06	0.00950828	0.011519	-2.27374e-13	1e-08	1.20517	0.0001	0.000180633	1e-05	19.3112	0.01	7.99978	0.01
23 	1.12216e+06	0.0107727	991946	1.19989e+06	0.00952268	0.011519	26.1031	0.01	1.91351	0.001	1.82186	0.001	11.6271	0.001	11.4988	0.001
23 	1.12592e+06	0.0108088	995884	1.19989e+06	0.00956049	0.011519	0.418913	1e-05	1.06104	1e-05	0	1e-08	11.9025	0.01	0	1e-08
23 	1.12968e+06	0.0108449	999669	1.19989e+06	0.00959682	0.011519	-4.54747e-13	1e-08	-4.54747e-13	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	1.13528e+06	0.0108987	1.00492e+06	1.19989e+06	0.00964718	0.011519	24.8439	0.001	3.79904	0.0001	4.02131	0.0001	8.77935	0.0001	8.95956	0.0001
23 	1.13785e+06	0.0109234	1.00776e+06	1.19989e+06	0.00967451	0.011519	35.0831	0.001	2.56009	0.0001	12.399	0.001	16.7026	0.001	34.5474	0.001
23 	1.1411e+06	0.0109546	1.01104e+06	1.19989e+06	0.00970599	0.011519	14.3535	0.001	-4.54747e-13	1e-08	17.0374	0.001	14.1975	0.001	34.3414	0.001
23 	1.14521e+06	0.010994	1.01489e+06	1.19989e+06	0.00974292	0.011519	49.6552	0.001	1.93468	0.0001	13.2231	0.001	34.8483	0.001	60.1423	0.01
23 	1.1491e+06	0.0110313	1.01881e+06	1.19989e+06	0.00978056	0.011519	12.2643	0.0001	0.569748	0.001	10.3363	0.001	10.653	0.0001	79.6773	0.01
23 	1.15284e+06	0.0110672	1.02228e+06	1.19989e+06	0.00981385	0.011519	4.4033	0.001	1.0461	0.0001	0	1e-08	16.4662	0.001	6.54778	0.001
23 	1.15566e+06	0.0110943	1.02532e+06	1.19989e+06	0.00984305	0.011519	32.1562	0.001	0.126226	0.0001	9.29173	0.001	19.2683	0.001	32.865	0.001
23 	1.16036e+06	0.0111395	1.02997e+06	1.19989e+06	0.00988774	0.011519	9.9712	0.001	-2.27374e-13	1e-08	5.65801	0.001	9.17608	0.001	20.5113	0.001
23 	1.16391e+06	0.0111736	1.03386e+06	1.19989e+06	0.00992504	0.011519	109.281	0.01	10.2862	0.001	15.0632	0.001	29.3528	0.01	78.3598	0.01
23 	1.17176e+06	0.0112489	1.0413e+06	1.19989e+06	0.00999653	0.011519	3.09547	1e-05	0.577415	1e-05	0.415045	1e-05	3.15564	1e-05	3.13574	1e-05
23 	1.17388e+06	0.0112693	1.04366e+06	1.19989e+06	0.0100191	0.011519	9.13469	0.001	0.562276	0.0001	1.62982	0.0001	3.38323	0.0001	15.0072	0.001
23 	1.1763e+06	0.0112924	1.04603e+06	1.19989e+06	0.0100419	0.011519	15.2103	0.001	0.311557	0.0001	0.544969	0.0001	2.56018	0.0001	15.2594	0.01
23 	1.18107e+06	0.0113382	1.05075e+06	1.19989e+06	0.0100872	0.011519	0.0327568	0.0001	-4.54747e-13	1e-08	5.84981	0.001	0	1e-08	7.08663	0.001
23 	1.18563e+06	0.011382	1.05531e+06	1.19989e+06	0.010131	0.011519	5.47284	0.001	1.10727	0.0001	4.62833	0.0001	3.52818	0.0001	8.24636	0.0001
23 	1.18776e+06	0.0114025	1.05743e+06	1.19989e+06	0.0101513	0.011519	-2.27374e-13	1e-08	0.000132953	1e-05	1.00457	0.0001	0	1e-08	11.6393	0.01
23 	1.19247e+06	0.0114477	1.06248e+06	1.19989e+06	0.0101998	0.011519	0.645773	0.0001	-2.27374e-13	1e-08	0.00126564	1e-05	0	1e-08	0.0010816	1e-05
23 	1.19641e+06	0.0114856	1.06558e+06	1.19989e+06	0.0102296	0.011519	88.5086	0.01	0.47104	0.0001	10.8523	0.001	13.1592	0.01	74.2813	0.01
23 	1.19989e+06	0.011519	1.06959e+06	1.19989e+06	0.0102681	0.011519	7.92914	0.001	0.459104	0.0001	2.48085	0.001	4.31588	0.001	25.6937	0.01
