15	39286100	39060900	39389500	325.886
2A	5465550	5444850	5499220	325.883
9	34345600	34202400	34506500	325.753
12	40173300	39931500	40361900	325.641
1	12809600	12796500	12892000	325.618
12	39906900	39658400	40144900	325.571
12	39842400	39617000	40048200	325.419
10	71429200	71245500	71539400	325.143
16	71476500	71396100	71700000	324.972
8	46457600	46271900	46609800	324.932
15	61700700	61432500	61997300	324.471
12	120623000	120513000	120755000	324.457
12	35904100	35507900	36281000	324.296
16	67000500	66736800	67229800	324.187
3	163679000	163219000	163844000	324.076
14	65908000	65713900	66185200	323.54
16	71413900	71371400	71613500	323.299
2A	99663300	99506500	99721500	323.024
1	171545000	171531000	171754000	322.558
15	46481100	46065700	46694100	322.464
12	40098100	39889400	40336900	322.279
8	45817000	45540900	46105800	322.266
12	39949600	39679400	40204100	321.918
17	17661700	17569700	18082000	321.514
19	15730200	15668400	15773700	321.477
3	161148000	160932000	161182000	321.471
17	28367100	28313400	28458600	321.422
12	39688600	39567900	39986700	321.285
6	44249500	44030200	44364500	321.197
15	61670000	61418200	61991700	321.163
12	39944600	39679400	40190700	321.147
1	152887000	152464000	153228000	321.061
2A	32897000	32745200	33127800	321.001
10	71409900	71228600	71537700	320.918
21	18798100	18712900	18950900	320.911
15	41247400	40937800	41358900	320.631
12	40334100	40062100	40567200	320.59
12	35888000	35488000	36235000	320.55
10	71849200	71545700	72163000	320.354
15	40911500	40859100	41242800	320.346
17	38355800	37958700	38514600	320.007
2B	208644000	208507000	208736000	319.771
2A	61620100	61457700	61941000	319.767
4	162737000	162512000	162931000	319.619
6	160039000	159965000	160313000	319.607
1	27176100	27030700	27185400	319.559
19	13227200	13133000	13394900	319.402
