Chr 	PhysPos	GenPos	PhysStart	PhysEnd	GenStart	GenEnd	3PCLR.Anc	3PCLR.Anc.S	3PCLR.A	3PCLR.A.S	3PCLR.B	3PCLR.B.S	XPCLRAC	XPCLRAC.S	XPCLRBC	XPCLRBC.S
23 	609991	0.00585591	479745	740047	0.00460555	0.00710445	0.0953371	0.001	0	1e-08	1.39275	0.0001	0	1e-08	2.00003	0.01
23 	613482	0.00588943	483305	743729	0.00463973	0.0071398	3.43564	0.001	-4.54747e-13	1e-08	0.661386	0.0001	1.26966	0.0001	17.2237	0.01
23 	615949	0.00591311	485978	746064	0.00466539	0.00716221	0.292251	0.0001	-2.27374e-13	1e-08	1.39306	0.001	0.164925	0.0001	0.368188	0.001
23 	620803	0.00595971	490362	751061	0.00470748	0.00721019	0.0137457	1e-05	0.018339	1e-05	0	1e-08	0.037891	1e-05	4.48106	0.01
23 	623796	0.00598844	493593	754000	0.00473849	0.0072384	49.4947	0.01	0.110878	1e-05	16.2245	0.01	3.21618	0.001	87.2931	0.01
23 	627276	0.00602185	497269	756874	0.00477378	0.00726599	22.19	0.01	0.549012	0.0001	13.8805	0.001	3.72788	0.001	22.2941	0.001
23 	630273	0.00605062	500429	760161	0.00480412	0.00729755	6.04026	0.001	2.71201	0.001	0.863896	0.001	10.574	0.001	3.89867	0.001
23 	634068	0.00608705	503537	764107	0.00483396	0.00733543	3.21141	0.0001	0.0579805	1e-05	5.28529	0.0001	0.126149	1e-05	16.0861	0.001
23 	636105	0.00610661	506959	766664	0.00486681	0.00735997	12.457	0.001	0.891007	0.001	10.2885	0.001	6.81849	0.001	14.0769	0.001
23 	642643	0.00616937	512725	773006	0.00492216	0.00742086	1.49459	0.0001	0	1e-08	0	1e-08	0.120899	1e-05	0.112537	1e-05
23 	644970	0.00619171	514706	775033	0.00494118	0.00744032	20.1724	0.001	4.87858	0.001	0.01131	0.0001	14.4357	0.001	8.69557	0.001
23 	648840	0.00622886	518413	778811	0.00497676	0.00747659	40.8267	0.01	5.31795	0.001	13.2497	0.001	18.3695	0.001	55.0638	0.01
23 	652264	0.00626173	522522	782282	0.00501621	0.00750991	16.168	0.001	2.64645	0.0001	6.55977	0.001	7.6709	0.0001	20.3637	0.001
23 	656858	0.00630584	526417	787115	0.0050536	0.0075563	11.9817	0.001	1.40292	0.0001	1.5873	0.0001	6.16098	0.001	4.45766	0.001
23 	659260	0.0063289	529414	789689	0.00508237	0.00758101	4.27877	0.001	0.741277	0.0001	1.03085	0.0001	1.56442	0.0001	1.72403	0.01
23 	661728	0.00635259	531551	792151	0.00510289	0.00760465	59.2432	0.01	4.09884	0.001	0.486466	0.0001	22.0316	0.01	10.9822	0.01
23 	664804	0.00638212	535097	794672	0.00513693	0.00762885	24.7256	0.001	1.22364	0.0001	1.34771	0.0001	2.56938	0.0001	22.7051	0.001
23 	670259	0.00643449	539941	800378	0.00518343	0.00768363	-2.27374e-13	1e-08	-2.27374e-13	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	676465	0.00649406	545992	806679	0.00524152	0.00774412	42.1072	0.01	7.26835	0.001	2.60565	0.001	12.9421	0.001	9.47322	0.001
23 	679052	0.0065189	548845	809255	0.00526891	0.00776885	12.3153	0.001	1.82063	0.0001	2.10733	0.0001	3.88011	0.0001	4.04062	0.0001
23 	682283	0.00654992	551935	812767	0.00529858	0.00780256	56.1932	0.01	5.09994	0.001	0.66941	0.001	40.5901	0.01	11.3887	0.01
23 	686814	0.00659341	557055	816887	0.00534773	0.00784212	21.8831	0.001	7.13269	0.001	0.0681627	0.0001	17.5064	0.001	10.928	0.001
23 	690455	0.00662837	560323	820020	0.0053791	0.00787219	9.0422	0.01	0.466596	0.001	0.716995	0.001	8.30953	0.001	3.90199	0.001
23 	692461	0.00664763	561970	822545	0.00539491	0.00789643	3.70091	0.0001	2.35733	0.0001	0	1e-08	3.89212	0.0001	2.4137	0.0001
23 	694718	0.00666929	564266	824720	0.00541695	0.00791731	0.000590696	1e-05	0.0996335	0.0001	2.12889	0.0001	0	1e-08	6.35954	0.0001
23 	697409	0.00669513	567081	827623	0.00544398	0.00794518	0.580942	0.0001	0	1e-08	0	1e-08	0.964425	0.0001	0.494326	0.0001
23 	699763	0.00671772	569514	830283	0.00546733	0.00797072	0.964903	1e-05	0.429863	1e-05	0.456478	1e-05	13.9084	0.01	0.876257	1e-05
23 	703594	0.0067545	573027	833755	0.00550106	0.00800405	0.0310886	0.0001	-2.27374e-13	1e-08	0.732452	0.0001	-1.13687e-13	1e-08	1.17777	0.0001
23 	706967	0.00678688	576726	837090	0.00553657	0.00803606	0.0811876	0.0001	-2.27374e-13	1e-08	0.290097	0.0001	-1.13687e-13	1e-08	0.261182	0.0001
23 	710321	0.00681908	580090	840361	0.00556886	0.00806747	0	1e-08	0	1e-08	0.458476	0.0001	0	1e-08	0.73289	0.0001
23 	713979	0.0068542	583337	844675	0.00560004	0.00810888	2.4711e-09	1e-06	1.01562	1e-05	1.98845	1e-05	0.095381	1e-05	2.74563	1e-05
23 	718442	0.00689704	589046	848683	0.00565484	0.00814736	79.1025	0.01	6.21743	0.001	16.7679	0.001	21.2218	0.001	27.8721	0.001
23 	721839	0.00692965	591948	852123	0.0056827	0.00818038	12.4429	0.001	1.44267	0.0001	1.6357	0.0001	9.99185	0.001	13.1616	0.001
23 	725210	0.00696202	594941	855615	0.00571143	0.0082139	4.2508	0.001	0.11074	0.001	3.01476	0.001	2.52081	0.001	5.66705	0.001
23 	729840	0.00700646	599121	859936	0.00575156	0.00825539	28.3537	0.01	4.91711	0.001	9.80674	0.001	14.3249	0.001	17.6326	0.001
23 	731851	0.00702577	601700	862077	0.00577632	0.00827594	12.8198	0.001	4.81025	0.001	12.7308	0.001	12.6452	0.001	17.7281	0.001
23 	735541	0.00706119	605525	865728	0.00581304	0.00831099	2.33865	0.0001	0.00158722	1e-05	12.0446	0.001	2.09062	0.001	17.5832	0.001
23 	737562	0.0070806	607285	867670	0.00582994	0.00832963	15.9863	0.001	7.60479	0.001	11.7727	0.001	17.2788	0.001	17.6838	0.001
23 	742030	0.00712349	611888	872832	0.00587412	0.00837919	6.93272	0.001	2.26299	0.001	2.95153	0.0001	10.1156	0.001	4.25122	0.0001
23 	745933	0.00716096	615706	875996	0.00591078	0.00840956	91.7499	0.01	1.09202	0.001	29.8748	0.01	48.0004	0.01	100.526	0.01
23 	748758	0.00718808	618693	878913	0.00593945	0.00843756	17.5844	0.01	0.688289	0.0001	12.771	0.001	4.72872	0.001	44.7103	0.01
23 	750863	0.00720828	620803	881391	0.00595971	0.00846135	6.76429	0.001	0.626828	0.001	0.055348	0.0001	5.3822	0.001	0.0526579	0.0001
23 	755005	0.00724805	624667	885520	0.0059968	0.00850099	9.17539	0.001	0.0739752	0.0001	0.614811	0.001	0.544129	0.001	12.8598	0.001
23 	759232	0.00728863	629133	889344	0.00603968	0.0085377	-2.27374e-13	1e-08	5.73601	0.001	15.5435	0.01	5.80449	0.001	14.411	0.01
23 	764907	0.00734311	634788	895382	0.00609396	0.00859567	0.777687	0.0001	0	1e-08	17.4211	0.001	0	1e-08	14.696	0.001
23 	767421	0.00736724	636179	897676	0.00610732	0.00861769	4.53071	0.01	0	1e-08	1.82554	0.0001	1.09921	0.0001	4.80181	0.001
23 	769716	0.00738927	639383	900050	0.00613808	0.00864048	5.42585	0.001	0.647241	0.0001	10.5201	0.01	1.6135	0.0001	78.5905	0.01
23 	773286	0.00742355	643216	903481	0.00617487	0.00867342	-2.27374e-13	1e-08	0.06879	1e-05	0.349806	1e-05	0	1e-08	0.954934	1e-05
23 	777560	0.00746458	648271	907536	0.0062234	0.00871235	19.2266	0.01	1.68689	0.0001	1.7759	0.0001	5.32925	0.001	24.5799	0.01
23 	781805	0.00750533	651572	912150	0.00625509	0.00875664	44.2463	0.01	3.77233	0.001	6.88093	0.001	17.6654	0.01	17.299	0.01
23 	787328	0.00755835	656868	917888	0.00630593	0.00881172	10.7608	0.001	1.2143	0.0001	1.9637	0.0001	3.48461	0.0001	3.84677	0.0001
23 	789843	0.00758249	659572	920210	0.00633189	0.00883402	55.9489	0.01	3.2779e-05	0.0001	20.9165	0.01	5.32655	0.001	77.7113	0.01
23 	794672	0.00762885	664389	924878	0.00637813	0.00887883	15.2125	0.001	0.182865	0.001	6.09147	0.001	12.5123	0.001	44.1061	0.01
23 	798481	0.00766542	667988	928403	0.00641268	0.00891267	12.0829	0.001	2.3196	0.0001	2.63072	0.0001	11.2453	0.001	14.2858	0.001
23 	802598	0.00770494	672864	932653	0.00645949	0.00895347	15.0432	0.001	3.65758e-08	1e-05	24.7471	0.001	1.76156	0.0001	80.721	0.01
23 	804784	0.00772593	674665	935132	0.00647678	0.00897727	0.428056	1e-05	-2.27374e-13	1e-08	0.893615	1e-05	0.0822816	1e-05	0.828937	1e-05
23 	807285	0.00774994	677011	937503	0.00649931	0.00900003	1.22644	0.0001	0	1e-08	0.779373	0.0001	0.847981	0.0001	1.62159	0.0001
23 	809077	0.00776714	678924	939271	0.00651767	0.009017	29.8431	0.001	0.430384	0.0001	1.80448	0.001	1.27553	0.0001	18.4639	0.001
23 	810683	0.00778256	680538	940955	0.00653316	0.00903317	1.31807	0.0001	0	1e-08	1.26173	0.0001	0.705973	0.0001	2.08717	0.0001
23 	813371	0.00780836	683232	943516	0.00655903	0.00905775	17.5263	0.001	0	1e-08	17.8466	0.001	0.501503	0.0001	30.8696	0.001
23 	816859	0.00784185	686719	946855	0.0065925	0.00908981	1.79755	0.0001	0	1e-08	5.15057	0.0001	0.480863	1e-05	5.27098	0.0001
23 	818932	0.00786175	688783	949061	0.00661232	0.00911099	1.37584	0.0001	0.310518	0.0001	1.53438	0.0001	0.677618	0.0001	2.1465	0.0001
23 	822935	0.00790018	692680	952925	0.00664973	0.00914808	3.2216e-06	1e-05	0	1e-08	3.19773e-05	1e-05	5.41515e-06	1e-05	1.92068	0.0001
23 	827318	0.00794225	697409	957381	0.00669513	0.00919086	4.79595	0.001	1.4322	0.0001	4.77572	0.001	2.87435	0.0001	8.78854	0.001
23 	830849	0.00797615	700609	961130	0.00672585	0.00922685	2.72313	0.0001	0.347591	0.0001	3.2499	0.0001	1.58277	0.0001	7.20787	0.001
23 	832835	0.00799522	702390	963469	0.00674294	0.0092493	9.47906	0.001	0.169614	0.0001	13.0646	0.001	4.59518	0.001	47.5649	0.01
23 	835001	0.00801601	704883	965211	0.00676688	0.00926603	0.148749	0.0001	8.6402e-12	1e-05	8.86296	0.001	0	1e-08	10.7588	0.001
23 	839853	0.00806259	709247	969963	0.00680877	0.00931164	13.1841	0.001	1.82285	0.0001	2.10165	0.0001	9.48315	0.001	12.5684	0.001
23 	844675	0.00810888	714801	974900	0.00686209	0.00935904	-2.27374e-13	1e-08	-2.27374e-13	1e-08	0.0133285	1e-05	0	1e-08	0.007192	1e-05
23 	848507	0.00814567	718442	979249	0.00689704	0.00940079	0	1e-08	0	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	852721	0.00818612	722790	982885	0.00693878	0.0094357	-2.27374e-13	1e-08	-2.27374e-13	1e-08	4.66861	0.001	0	1e-08	7.43289	0.001
23 	855679	0.00821452	725712	985831	0.00696684	0.00946398	6.32375	0.0001	2.83949	0.0001	1.70406	0.0001	4.26477	0.0001	3.55821	0.0001
23 	857869	0.00823554	727718	988113	0.00698609	0.00948588	1.99421	0.001	-2.27374e-13	1e-08	0.223928	0.0001	0.0221795	0.0001	0.424843	0.001
23 	859392	0.00825016	729657	989710	0.00700471	0.00950122	-2.27374e-13	1e-08	-2.27374e-13	1e-08	0.00312124	1e-05	0	1e-08	0	1e-08
23 	862987	0.00828468	732201	992929	0.00702913	0.00953212	1.99928	0.001	0.0745787	0.0001	0	1e-08	0.183557	0.0001	0	1e-08
23 	865728	0.00831099	735541	995365	0.00706119	0.0095555	0.815394	0.0001	0.854132	0.0001	0	1e-08	1.43988	0.0001	0	1e-08
23 	869042	0.0083428	738888	999230	0.00709332	0.00959261	0.114297	1e-05	3.84845	0.0001	1.75216e-08	1e-06	4.03823	0.0001	1.13687e-13	1e-08
23 	871566	0.00836703	740972	1.00195e+06	0.00711333	0.00961874	10.3648	0.001	-2.27374e-13	1e-08	12.3177	0.001	0.179507	0.0001	18.1991	0.001
23 	875996	0.00840956	745933	1.0062e+06	0.00716096	0.00965952	25.8016	0.001	2.95735	0.0001	2.63754	0.0001	20.2719	0.001	12.8849	0.001
23 	879995	0.00844795	749770	1.00958e+06	0.00719779	0.00969202	0.0482317	0.0001	0	1e-08	0.0913043	0.0001	0	1e-08	0.367764	0.0001
23 	883304	0.00847972	753201	1.01344e+06	0.00723073	0.00972898	7.62546	0.001	0.312942	0.0001	2.70126	0.001	3.95825	0.001	7.08796	0.001
23 	886979	0.008515	756874	1.01686e+06	0.00726599	0.00976188	0.089472	0.0001	0.0308214	0.0001	0.0338997	0.0001	0.0685026	0.0001	0.0688611	0.0001
23 	890126	0.00854521	760161	1.02057e+06	0.00729755	0.00979751	1.57504	0.0001	-2.27374e-13	1e-08	0.954948	0.0001	1.21621	0.0001	1.36227	0.0001
23 	892802	0.0085709	762073	1.02312e+06	0.0073159	0.00982192	0.0359983	1e-05	0	1e-08	0	1e-08	0	1e-08	0.0259806	1e-05
23 	895382	0.00859567	765069	1.02551e+06	0.00734466	0.00984491	14.6999	0.001	1.23099	0.0001	0.947656	0.0001	9.50468	0.001	1.97729	0.0001
23 	900991	0.00864951	770690	1.03159e+06	0.00739862	0.0099033	11.0451	0.001	6.31066	0.001	0.520921	0.0001	11.1739	0.001	3.36338	0.001
23 	903623	0.00867478	773373	1.03377e+06	0.00742438	0.00992422	0.282256	0.0001	0	1e-08	0	1e-08	1.51159	0.001	0	1e-08
23 	905625	0.008694	775382	1.03568e+06	0.00744367	0.00994255	11.7198	0.001	0.798905	0.0001	10.942	0.001	4.22437	0.001	15.0784	0.001
23 	909200	0.00872832	778811	1.03924e+06	0.00747659	0.00997674	11.3136	0.001	0.582836	0.0001	3.37034	0.001	1.18869	0.0001	6.097	0.001
23 	912340	0.00875846	782195	1.04341e+06	0.00750907	0.0100167	0.799622	0.001	0.286664	0.001	0	1e-08	0.965208	0.001	0	1e-08
23 	916835	0.00880162	786743	1.04681e+06	0.00755273	0.0100494	0	1e-08	0	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	920210	0.00883402	789843	1.05052e+06	0.00758249	0.010085	7.73408	0.001	0.619411	0.001	4.97755	0.001	6.29992	0.001	9.5172	0.001
23 	922378	0.00885483	792151	1.05188e+06	0.00760465	0.0100981	0	1e-08	-2.27374e-13	1e-08	1.92852	0.0001	2.09309	0.001	2.46172	0.0001
23 	925017	0.00888016	794672	1.05525e+06	0.00762885	0.0101304	31.7388	0.01	7.01371	0.001	6.15015	0.001	13.4774	0.001	12.694	0.001
23 	927418	0.00890321	797172	1.05756e+06	0.00765285	0.0101526	11.7397	0.001	-2.27374e-13	1e-08	9.07391	0.001	6.81296	0.001	24.1936	0.01
23 	930829	0.00893596	800710	1.06087e+06	0.00768682	0.0101844	23.2655	0.001	3.682	0.001	8.15611	0.001	17.8208	0.001	18.0043	0.001
23 	933789	0.00896437	803518	1.06407e+06	0.00771377	0.0102151	15.45	0.001	3.43943	0.001	9.21472	0.001	14.1082	0.001	19.2869	0.001
23 	936816	0.00899343	806679	1.06714e+06	0.00774412	0.0102445	-2.27374e-13	1e-08	-2.27374e-13	1e-08	0.328364	0.0001	0	1e-08	0.0846021	0.0001
23 	939271	0.009017	809077	1.06942e+06	0.00776714	0.0102664	12.3357	0.001	-2.27374e-13	1e-08	0.0204144	0.0001	7.72918	0.001	6.87756	0.001
23 	941318	0.00903665	810932	1.07107e+06	0.00778495	0.0102822	0	1e-08	0	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	944578	0.00906795	815009	1.0746e+06	0.00782409	0.0103161	0	1e-08	8.89031e-11	1e-05	0.316914	0.0001	0	1e-08	0.0167918	0.0001
23 	947718	0.00909809	817275	1.07763e+06	0.00784584	0.0103453	1.20285	0.0001	1.80854	0.001	0	1e-08	3.49775	0.001	4.937	0.001
23 	950844	0.0091281	820020	1.08139e+06	0.00787219	0.0103813	-2.27374e-13	1e-08	0.000178394	1e-05	4.58134	0.0001	0	1e-08	6.43126	0.0001
23 	952649	0.00914543	822545	1.0829e+06	0.00789643	0.0103958	1.00922	0.0001	0.471072	0.0001	10.8414	0.001	0.950427	0.0001	13.9455	0.001
23 	957022	0.00918741	826435	1.08721e+06	0.00793378	0.0104372	3.34603e-09	1e-06	1.71312e-08	1e-06	0	1e-08	2.67053e-08	1e-06	0	1e-08
23 	960491	0.00922071	830283	1.09051e+06	0.00797072	0.0104689	0	1e-08	3.78639e-08	1e-05	15.9503	0.001	1.43209e-08	1e-05	14.4622	0.001
23 	962478	0.00923979	832182	1.09282e+06	0.00798895	0.0104911	-2.27374e-13	1e-08	-2.27374e-13	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	965594	0.0092697	835420	1.0958e+06	0.00802003	0.0105197	0.61541	0.0001	0	1e-08	0.645388	0.0001	0.345311	0.0001	1.01237	0.0001
23 	969234	0.00930465	839547	1.0996e+06	0.00805965	0.0105561	12.4659	0.001	-2.27374e-13	1e-08	15.7232	0.001	5.122	0.001	19.1172	0.001
23 	972618	0.00933713	842576	1.10255e+06	0.00808873	0.0105845	9.93712	0.001	-2.27374e-13	1e-08	16.8326	0.001	0.667518	0.0001	18.401	0.001
23 	975151	0.00936145	844895	1.10536e+06	0.00811099	0.0106115	0	1e-08	0.305007	1e-05	0	1e-08	1.13687e-13	1e-06	0	1e-08
23 	976357	0.00937303	846045	1.10665e+06	0.00812203	0.0106239	18.8953	0.001	0.923232	0.0001	1.89366	0.0001	4.09298	0.001	21.5424	0.001
23 	982815	0.00943502	852582	1.11274e+06	0.00818479	0.0106824	0	1e-08	-2.27374e-13	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	984749	0.00945359	854485	1.11494e+06	0.00820306	0.0107034	3.68454	0.001	-2.27374e-13	1e-08	5.42106	0.001	1.20832	0.001	9.89823	0.001
23 	987927	0.0094841	857805	1.11907e+06	0.00823493	0.010743	-2.27374e-13	1e-08	1.74151	0.001	0.720936	0.0001	1.08601	0.001	0.830663	0.0001
23 	989710	0.00950122	859392	1.11983e+06	0.00825016	0.0107504	0.0231261	1e-05	0.206494	0.0001	0	1e-08	0.672782	0.0001	2.70681	0.001
23 	992929	0.00953212	862987	1.123e+06	0.00828468	0.0107808	5.55442	0.0001	1.34155	0.0001	1.54605	0.0001	3.22242	0.0001	3.40257	0.0001
23 	997583	0.0095768	867250	1.12804e+06	0.0083256	0.0108292	5.78957	0.001	2.04056	0.0001	1.9332	0.0001	4.52905	0.0001	5.11556	0.001
23 	1.00037e+06	0.00960358	870104	1.13071e+06	0.008353	0.0108548	2.79033e-09	1e-05	-2.27374e-13	1e-08	3.23507e-09	1e-05	0	1e-08	0.391858	0.0001
23 	1.00254e+06	0.00962438	872832	1.13256e+06	0.00837919	0.0108726	12.3912	0.001	1.52898	0.0001	1.5687	0.0001	6.3552	0.001	3.24838	0.0001
23 	1.00508e+06	0.00964881	874379	1.13517e+06	0.00839404	0.0108976	2.50899	0.001	0	1e-08	0	1e-08	0.0633448	0.0001	4.45303	0.001
23 	1.0069e+06	0.00966625	876911	1.13692e+06	0.00841835	0.0109145	0.253716	0.0001	0.796558	0.0001	0	1e-08	0.740198	0.0001	0	1e-08
23 	1.00877e+06	0.00968421	878557	1.1389e+06	0.00843415	0.0109335	0.0227149	0.0001	0.00185686	0.0001	0.00366525	0.0001	0.00889469	0.0001	3.65008	0.001
23 	1.01164e+06	0.00971172	881451	1.14193e+06	0.00846193	0.0109625	0	1e-08	0	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	1.01421e+06	0.00973644	884017	1.14446e+06	0.00848656	0.0109868	0	1e-08	-2.27374e-13	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	1.01649e+06	0.00975831	886203	1.14671e+06	0.00850755	0.0110084	15.3312	0.001	0.416982	0.0001	8.3339	0.001	9.24552	0.001	19.4147	0.001
23 	1.01974e+06	0.00978955	889344	1.15e+06	0.0085377	0.01104	0.036676	0.0001	0.360755	0.001	0	1e-08	0.116535	0.0001	0	1e-08
23 	1.02355e+06	0.00982605	893493	1.15364e+06	0.00857753	0.011075	0.58152	0.0001	6.31128	0.001	0	1e-08	8.04418	0.001	0	1e-08
23 	1.02605e+06	0.00985011	895382	1.15637e+06	0.00859567	0.0111012	0	1e-08	0	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	1.03015e+06	0.00988944	900050	1.16034e+06	0.00864048	0.0111392	-2.27374e-13	1e-08	0.566418	0.0001	0	1e-08	0.245524	0.0001	0	1e-08
23 	1.03256e+06	0.00991255	902528	1.16326e+06	0.00866427	0.0111673	10.2113	0.001	1.34993	0.0001	1.0525	0.0001	2.77799	0.001	1.99105	0.0001
23 	1.03464e+06	0.00993253	904435	1.16464e+06	0.00868258	0.0111806	2.24577e-09	1e-05	-2.27374e-13	1e-08	1.26154e-08	1e-05	0	1e-08	4.37293e-08	1e-05
23 	1.03622e+06	0.00994773	906275	1.16653e+06	0.00870024	0.0111987	0.460978	0.0001	-2.27374e-13	1e-08	0.0568482	0.0001	0.745942	0.0001	0.937327	0.0001
23 	1.0414e+06	0.00999749	911384	1.1716e+06	0.00874929	0.0112473	0.156662	0.0001	0.586662	0.0001	0	1e-08	0.486186	0.0001	0	1e-08
23 	1.04549e+06	0.0100367	915407	1.17571e+06	0.00878791	0.0112868	0.149668	0.0001	-2.27374e-13	1e-08	0.316405	0.0001	0.0704559	0.0001	0.296088	0.0001
23 	1.04854e+06	0.010066	918353	1.17861e+06	0.00881619	0.0113146	0	1e-08	0.549347	0.0001	0.942648	0.0001	0	1e-08	1.32059	0.0001
23 	1.05183e+06	0.0100976	921778	1.18192e+06	0.00884907	0.0113464	0.82046	0.0001	0.459881	0.0001	0.347855	0.0001	0.77646	0.0001	0.798601	0.0001
23 	1.05652e+06	0.0101426	926242	1.1872e+06	0.00889192	0.0113972	-4.54747e-13	1e-08	0.000173689	1e-05	0.0103756	1e-05	-1.13687e-13	1e-08	0	1e-08
23 	1.05812e+06	0.0101579	927819	1.18843e+06	0.00890706	0.0114089	0.962809	0.001	-4.54747e-13	1e-08	0	1e-08	0.000709755	0.0001	0	1e-08
23 	1.06407e+06	0.0102151	933789	1.19454e+06	0.00896437	0.0114676	0.0637604	0.0001	0	1e-08	0	1e-08	0.236056	0.0001	1.13687e-13	1e-08
23 	1.06681e+06	0.0102414	936703	1.19707e+06	0.00899235	0.0114919	3.89469	0.001	-2.27374e-13	1e-08	5.0662	0.001	0.000581774	0.0001	4.54013	0.001
23 	1.07221e+06	0.0102933	941839	1.19991e+06	0.00904165	0.0115191	9.94813	0.001	2.89435	0.001	6.18036	0.001	7.72815	0.001	8.41746	0.001
23 	1.07656e+06	0.010335	945956	1.19991e+06	0.00908118	0.0115191	4.14481	0.001	0.00485562	0.0001	6.12392	0.001	0.0150223	0.0001	7.70519	0.001
23 	1.08165e+06	0.0103838	951418	1.19991e+06	0.00913361	0.0115191	5.34101	0.0001	0.767988	0.0001	2.521	0.0001	4.38527	0.0001	5.05304	0.0001
23 	1.08392e+06	0.0104056	953584	1.19991e+06	0.00915441	0.0115191	26.9412	0.001	8.19695	0.001	1.05603	0.001	19.0263	0.001	18.7572	0.001
23 	1.08721e+06	0.0104372	957022	1.19991e+06	0.00918741	0.0115191	0.767784	0.0001	2.31625e-05	1e-05	0.368478	0.0001	1.3667e-05	1e-05	1.79489	0.0001
23 	1.08914e+06	0.0104557	958817	1.19991e+06	0.00920464	0.0115191	12.9561	0.001	4.23467	0.001	8.46763	0.001	8.4677	0.001	12.542	0.001
23 	1.09148e+06	0.0104782	961181	1.19991e+06	0.00922734	0.0115191	5.94292	0.001	0	1e-08	3.85344	0.001	-1.13687e-13	1e-08	9.50779	0.001
23 	1.0958e+06	0.0105197	965594	1.19991e+06	0.0092697	0.0115191	22.2623	0.01	7.28912	0.001	0.0733643	0.0001	11.4534	0.001	6.93486	0.001
23 	1.1e+06	0.01056	969676	1.19991e+06	0.00930889	0.0115191	3.36701	0.0001	1.19643	0.0001	1.64704	0.0001	2.34059	0.0001	14.0242	0.001
23 	1.10342e+06	0.0105928	973358	1.19991e+06	0.00934424	0.0115191	8.09673	0.01	-4.54747e-13	1e-08	12.935	0.001	0	1e-08	19.3832	0.001
23 	1.10746e+06	0.0106316	977205	1.19991e+06	0.00938117	0.0115191	-4.54747e-13	1e-08	1.00499e-09	1e-05	11.1768	0.001	6.19821e-10	1e-05	14.17	0.001
23 	1.10898e+06	0.0106463	979249	1.19991e+06	0.00940079	0.0115191	1.85069	0.0001	-4.54747e-13	1e-08	0	1e-08	0.0176463	1e-05	4.25042	0.0001
23 	1.11232e+06	0.0106783	982417	1.19991e+06	0.0094312	0.0115191	22.66	0.001	2.90465	0.0001	2.29628	0.0001	6.04914	0.001	17.9695	0.001
23 	1.11617e+06	0.0107152	985831	1.19991e+06	0.00946398	0.0115191	51.8434	0.01	6.0138	0.001	1.6052	0.001	21.7158	0.001	19.7988	0.001
23 	1.11934e+06	0.0107457	989105	1.19991e+06	0.00949541	0.0115191	2.58705	0.001	0	1e-08	0.219811	0.0001	0	1e-08	0.320301	0.001
23 	1.12615e+06	0.010811	995365	1.19991e+06	0.0095555	0.0115191	1.30291	0.001	0.319367	0.0001	0.545078	0.0001	3.33732	0.001	0.8453	0.0001
23 	1.12923e+06	0.0108406	999230	1.19991e+06	0.00959261	0.0115191	-2.27374e-13	1e-08	2.02018	0.001	1.03455e-10	1e-05	7.23286	0.001	5.20686e-11	1e-05
23 	1.1317e+06	0.0108644	1.00153e+06	1.19991e+06	0.00961471	0.0115191	-2.27374e-13	1e-08	-2.27374e-13	1e-08	0.471473	0.0001	-1.13687e-13	1e-08	0	1e-08
23 	1.1344e+06	0.0108903	1.00435e+06	1.19991e+06	0.00964172	0.0115191	-2.27374e-13	1e-08	-2.27374e-13	1e-08	5.31645	0.001	-1.13687e-13	1e-08	9.27818	0.001
23 	1.13649e+06	0.0109103	1.00623e+06	1.19991e+06	0.00965979	0.0115191	26.6506	0.001	13.8255	0.001	1.33683	0.0001	26.8281	0.001	1.99014	0.0001
23 	1.13825e+06	0.0109272	1.00803e+06	1.19991e+06	0.0096771	0.0115191	0.947583	0.0001	1.6029	0.0001	2.91341e-06	1e-05	5.06639	0.001	0	1e-08
23 	1.14094e+06	0.0109531	1.01086e+06	1.19991e+06	0.00970423	0.0115191	17.7799	0.001	2.08203	0.0001	2.33866	0.0001	8.41742	0.001	4.99166	0.0001
23 	1.14446e+06	0.0109868	1.01421e+06	1.19991e+06	0.00973644	0.0115191	22.9155	0.001	4.65869	0.001	0.258481	0.0001	15.223	0.001	15.9885	0.001
23 	1.14898e+06	0.0110302	1.01873e+06	1.19991e+06	0.00977978	0.0115191	1.4072	0.0001	4.71551	0.0001	0	1e-08	7.7568	0.0001	0.00453626	1e-05
23 	1.15258e+06	0.0110648	1.02241e+06	1.19991e+06	0.00981513	0.0115191	-2.27374e-13	1e-08	-2.27374e-13	1e-08	0	1e-08	0	1e-08	-1.13687e-13	1e-08
23 	1.15457e+06	0.0110839	1.02434e+06	1.19991e+06	0.00983364	0.0115191	6.36579	0.0001	2.9852	0.0001	0.175712	1e-05	4.88979	0.0001	0.342575	1e-05
23 	1.15722e+06	0.0111094	1.02718e+06	1.19991e+06	0.00986096	0.0115191	17.1225	0.001	0.197238	0.0001	3.57565	0.0001	4.21798	0.001	5.9723	0.0001
